1905.0 2 
1906.0 2 
1907.0 1 
1909.0 1 
1910.0 1 
1911.0 2 
1912.0 2 
1914.0 2 
1916.0 2 
1917.0 2 
1919.0 2 
1921.0 1 
1923.0 5 
1924.0 7 
1926.0 1 
1928.0 3 
